partner_id,month_index,gtv
partner_820,22,26801.1
partner_820,23,25777.64
partner_820,24,28107.8
partner_820,25,25577.76
partner_820,26,23374.27
partner_821,0,7122.76
partner_821,1,8554.66
partner_821,2,7609.92
partner_821,3,7656.95
partner_821,4,8584.95
partner_821,5,7833.38
partner_821,6,7879.36
partner_821,7,9119.49
partner_821,8,7371.29
partner_821,9,8572.98
partner_821,10,8941.38
partner_821,11,9118.89
partner_821,12,9943.35
partner_821,13,7641.63
partner_821,14,7457.24
partner_821,15,8833.34
partner_821,16,8933.8
partner_821,17,7520.29
partner_821,18,8561.89
partner_821,19,10390.59
partner_821,20,8251.47
partner_821,21,8920.13
partner_821,22,9453.56
partner_821,23,10210.56
partner_821,24,8366.64
partner_821,25,9189.23
partner_821,26,7522.11
partner_822,0,24122.76
partner_822,1,20489.56
partner_822,2,21202.38
partner_822,3,26335.89
partner_822,4,26385.52
partner_822,5,22619.93
partner_822,6,29182.46
partner_822,7,22447.34
partner_822,8,25899.66
partner_822,9,24201.57
partner_822,10,25520.1
partner_822,11,27518.85
partner_822,12,27162.34
partner_822,13,27037.36
partner_822,14,26714.95
partner_822,15,22036.37
partner_822,16,28114.74
partner_822,17,22572.82
partner_822,18,24982.32
partner_822,19,24362.95
partner_822,20,26134.11
partner_822,21,24026.14
partner_822,22,24849.81
partner_822,23,29337.7
partner_822,24,21979.53
partner_822,25,25243.82
partner_822,26,22436.87
partner_823,0,9715.6
partner_823,1,10517.36
partner_823,2,9089.14
partner_823,3,11830.13
partner_823,4,10553.25
partner_823,5,10621.33
partner_823,6,11345.6
partner_823,7,9165.89
partner_823,8,9832.63
partner_823,9,10655.16
partner_823,10,8630.96
partner_823,11,8743.44
partner_823,12,9616.55
partner_823,13,9281.57
partner_823,14,10116.72
partner_823,15,11024.34
partner_823,16,11262.64
partner_823,17,12372.71
partner_823,18,10453.29
partner_823,19,10638.71
partner_823,20,10450.92
partner_823,21,10812.53
partner_823,22,10894.36
partner_823,23,11443.09
partner_823,24,11439.0
partner_823,25,11021.13
partner_823,26,12059.2
partner_824,0,67583.16
partner_824,1,71796.37
partner_824,2,66357.24
partner_824,3,71645.26
partner_824,4,69357.98
partner_824,5,83046.01
partner_824,6,85253.01
partner_824,7,69509.36
partner_824,8,80944.12
partner_824,9,105038.51
partner_824,10,96837.12
partner_824,11,97676.75
partner_824,12,89458.36
partner_824,13,101099.66
partner_824,14,100645.77
partner_824,15,95135.96
partner_824,16,100783.13
partner_824,17,103608.01
partner_824,18,94914.37
partner_824,19,99232.3
partner_824,20,114957.84
partner_824,21,110098.71
partner_824,22,119666.86
partner_824,23,106220.25
partner_824,24,140176.31
partner_824,25,160789.93
partner_824,26,150530.59
partner_825,0,112947.28
partner_825,1,112929.04
partner_825,2,103510.37
partner_825,3,123933.42
partner_825,4,125413.07
partner_825,5,114489.09
partner_825,6,128584.44
partner_825,7,115681.16
partner_825,8,118521.45
partner_825,9,138695.65
partner_825,10,136621.72
partner_825,11,130194.83
partner_825,12,130915.21
partner_825,13,140428.3
partner_825,14,114666.6
partner_825,15,132084.24
partner_825,16,127029.28
partner_825,17,148160.68
partner_825,18,166981.39
partner_825,19,160548.51
partner_825,20,147956.0
partner_825,21,147462.58
partner_825,22,149292.97
partner_825,23,197159.97
partner_825,24,168333.05
partner_825,25,173534.25
partner_825,26,136578.58
partner_826,0,15519.12
partner_826,1,14811.45
partner_826,2,15795.4
partner_826,3,15774.85
partner_826,4,16523.97
partner_826,5,12674.34
partner_826,6,13865.16
partner_826,7,15432.71
partner_826,8,14578.81
partner_826,9,15104.32
partner_826,10,15757.94
partner_826,11,14426.78
partner_826,12,15887.69
partner_826,13,16435.95
partner_826,14,15689.43
partner_826,15,16711.45
partner_826,16,12200.81
partner_826,17,14674.47
partner_826,18,16978.95
partner_826,19,14240.63
partner_826,20,14029.09
partner_826,21,15391.16
partner_826,22,15560.99
partner_826,23,14754.5
partner_826,24,18461.74
partner_826,25,16034.57
partner_826,26,14180.57
partner_827,0,4081.25
partner_827,1,5552.64
partner_827,2,4839.89
partner_827,3,4978.6
partner_827,4,4908.17
partner_827,5,5410.34
partner_827,6,3757.9
partner_827,7,4415.65
partner_827,8,5626.25
partner_827,9,5956.73
partner_827,10,4611.41
partner_827,11,4372.49
partner_827,12,5519.83
partner_827,13,5782.34
partner_827,14,5684.33
partner_827,15,5656.33
partner_827,16,4709.76
partner_827,17,5651.29
partner_827,18,5829.5
partner_827,19,5726.31
partner_827,20,4973.34
partner_827,21,6616.93
partner_827,22,6899.92
partner_827,23,5937.89
partner_827,24,6430.52
partner_827,25,6325.15
partner_827,26,6431.65
partner_828,0,10248.65
partner_828,1,10791.86
partner_828,2,10771.55
partner_828,3,9577.13
partner_828,4,12514.05
partner_828,5,11254.91
partner_828,6,9103.22
partner_828,7,9867.91
partner_828,8,7809.46
partner_828,9,9771.11
partner_828,10,11375.49
partner_828,11,12454.8
partner_828,12,9626.37
partner_828,13,10070.88
partner_828,14,10334.4
partner_828,15,11673.68
partner_828,16,8786.68
partner_828,17,12332.22
partner_828,18,9435.58
partner_828,19,8604.29
partner_828,20,9437.34
partner_828,21,8955.62
partner_828,22,10153.09
partner_828,23,8134.36
partner_828,24,9882.57
partner_828,25,10391.56
partner_828,26,11189.5
partner_829,0,37487.63
partner_829,1,30834.67
partner_829,2,34116.47
partner_829,3,25505.72
partner_829,4,32448.49
partner_829,5,34092.05
partner_829,6,34389.03
partner_829,7,27656.1
partner_829,8,31542.0
partner_829,9,31999.57
partner_829,10,31414.29
partner_829,11,35202.29
partner_829,12,32110.95
partner_829,13,33148.65
partner_829,14,31215.57
partner_829,15,36317.67
partner_829,16,36561.9
partner_829,17,31810.57
partner_829,18,42179.02
partner_829,19,30306.85
partner_829,20,36128.52
partner_829,21,29701.2
partner_829,22,35359.9
partner_829,23,35103.82
partner_829,24,29501.84
partner_829,25,32393.96
partner_829,26,38953.04
partner_83,0,22344.96
partner_83,1,26966.03
partner_83,2,21600.22
partner_83,3,22294.75
partner_83,4,18975.51
partner_83,5,24062.19
partner_83,6,22337.59
partner_83,7,19198.82
partner_83,8,16385.7
partner_83,9,20552.01
partner_83,10,16507.81
partner_83,11,14658.61
partner_83,12,13057.19
partner_83,13,14259.7
partner_83,14,12529.07
partner_83,15,13223.24
partner_83,16,14572.21
partner_83,17,12554.59
partner_83,18,12992.01
partner_83,19,11193.51
partner_83,20,11680.8
partner_83,21,13305.7
partner_83,22,10360.99
partner_83,23,10721.75
partner_83,24,8375.64
partner_83,25,11002.56
partner_83,26,8747.39
partner_830,0,15001.97
partner_830,1,20265.69
partner_830,2,20405.48
partner_830,3,26140.84
partner_830,4,27206.15
partner_830,5,26930.06
partner_830,6,19442.12
partner_830,7,16999.33
partner_830,8,21938.36
partner_830,9,18383.57
partner_830,10,18524.86
partner_830,11,21853.93
partner_830,12,20047.84
partner_830,13,19703.81
partner_830,14,22887.96
partner_830,15,26975.5
partner_830,16,28333.56
partner_830,17,31514.91
partner_830,18,17644.1
partner_830,19,20872.11
partner_830,20,22105.81
partner_830,21,21877.62
partner_830,22,16082.39
partner_830,23,20604.81
partner_830,24,18535.32
partner_830,25,24559.98
partner_830,26,22774.26
partner_831,0,13298.4
partner_831,1,13054.88
partner_831,2,16970.25
partner_831,3,15147.17
partner_831,4,15349.96
partner_831,5,16931.64
partner_831,6,14754.89
partner_831,7,14478.1
partner_831,8,14586.54
partner_831,9,15689.37
partner_831,10,11194.35
partner_831,11,15784.84
partner_831,12,16449.39
partner_831,13,16138.37
partner_831,14,14151.08
partner_831,15,16775.18
partner_831,16,14695.64
partner_831,17,20829.61
partner_831,18,17567.67
partner_831,19,14587.5
partner_831,20,18344.96
partner_831,21,20801.45
partner_831,22,19801.68
partner_831,23,18020.73
partner_831,24,18843.49
partner_831,25,20012.21
partner_831,26,20076.09
partner_832,0,5541.7
partner_832,1,6306.85
partner_832,2,6237.31
partner_832,3,7526.2
partner_832,4,7763.38
partner_832,5,4815.75
partner_832,6,4954.49
partner_832,7,5053.53
partner_832,8,5041.7
partner_832,9,5579.44
partner_832,10,4861.57
partner_832,11,4232.31
partner_832,12,4241.12
partner_832,13,6619.51
partner_832,14,7276.23
partner_832,15,8263.32
partner_832,16,8458.74
partner_832,17,4901.72
partner_832,18,5032.82
partner_832,19,4643.6
partner_832,20,5331.67
partner_832,21,4569.39
partner_832,22,4389.92
partner_832,23,4037.83
partner_832,24,4927.6
partner_832,25,6401.28
partner_832,26,6597.75
partner_833,0,4308.97
partner_833,1,5569.4
partner_833,2,5588.55
partner_833,3,4609.15
partner_833,4,5428.91
partner_833,5,5344.47
partner_833,6,5347.1
partner_833,7,6294.11
partner_833,8,7164.84
partner_833,9,6873.33
partner_833,10,6876.93
partner_833,11,5913.4
partner_833,12,7410.48
partner_833,13,8765.49
partner_833,14,7525.75
partner_833,15,10261.64
partner_833,16,8961.33
partner_833,17,10150.83
partner_833,18,10003.66
partner_833,19,9620.07
partner_833,20,11910.26
partner_833,21,11222.97
partner_833,22,11449.69
partner_833,23,9963.74
partner_833,24,15456.44
partner_833,25,14317.74
partner_833,26,16629.04
partner_834,0,35583.86
partner_834,1,30231.5
partner_834,2,27641.76
partner_834,3,34482.55
partner_834,4,32456.11
partner_834,5,30544.77
partner_834,6,34418.54
partner_834,7,33026.18
partner_834,8,34086.06
partner_834,9,28763.32
partner_834,10,35171.15
partner_834,11,32024.13
partner_834,12,35514.78
partner_834,13,35141.15
partner_834,14,34237.79
partner_834,15,31682.93
partner_834,16,34312.35
partner_834,17,35597.81
partner_834,18,33982.87
partner_834,19,32688.06
partner_834,20,34319.65
partner_834,21,30354.66
partner_834,22,36889.63
partner_834,23,26650.56
partner_834,24,32149.19
partner_834,25,30738.32
partner_834,26,29985.61
partner_835,0,26496.96
partner_835,1,29032.32
partner_835,2,39149.45
partner_835,3,48634.46
partner_835,4,46830.83
partner_835,5,33656.05
partner_835,6,27114.42
partner_835,7,31746.61
partner_835,8,29100.27
partner_835,9,30930.54
partner_835,10,33870.24
partner_835,11,25663.86
partner_835,12,38454.86
partner_835,13,34993.1
partner_835,14,35286.88
partner_835,15,45007.16
partner_835,16,49223.89
partner_835,17,29902.29
partner_835,18,25743.7
partner_835,19,32935.42
partner_835,20,30495.59
partner_835,21,35275.81
partner_835,22,29824.48
partner_835,23,41483.13
partner_835,24,36926.26
partner_835,25,39654.04
partner_835,26,48912.08
partner_836,0,14215.68
partner_836,1,11872.82
partner_836,2,12391.41
partner_836,3,12086.03
partner_836,4,14776.12
partner_836,5,12782.68
partner_836,6,11653.84
partner_836,7,17035.9
partner_836,8,11875.64
partner_836,9,13861.89
partner_836,10,13033.36
partner_836,11,13453.26
partner_836,12,13150.39
partner_836,13,14146.79
partner_836,14,16699.44
partner_836,15,12516.76
partner_836,16,17695.24
partner_836,17,17714.52
partner_836,18,17068.6
partner_836,19,16720.64
partner_836,20,17251.71
partner_836,21,19496.22
partner_836,22,14322.01
partner_836,23,18923.07
partner_836,24,16595.74
partner_836,25,19738.15
partner_836,26,17398.87
partner_837,0,33094.23
partner_837,1,28690.25
partner_837,2,28862.25
partner_837,3,35155.18
partner_837,4,41614.8
partner_837,5,39241.25
partner_837,6,40133.88
partner_837,7,42366.32
partner_837,8,38340.26
partner_837,9,43356.78
partner_837,10,39394.97
partner_837,11,41455.54
partner_837,12,42971.28
partner_837,13,42384.18
partner_837,14,45577.7
partner_837,15,45761.04
partner_837,16,44656.33
partner_837,17,48492.27
partner_837,18,51118.41
partner_837,19,45850.76
partner_837,20,54925.68
partner_837,21,51296.78
partner_837,22,56320.34
partner_837,23,52760.14
partner_837,24,63922.11
partner_837,25,64861.93
partner_837,26,54231.28
partner_838,0,8933.62
partner_838,1,9214.57
partner_838,2,11076.98
partner_838,3,9171.5
partner_838,4,9949.25
partner_838,5,9911.5
partner_838,6,12122.01
partner_838,7,10734.13
partner_838,8,11456.55
partner_838,9,11155.18
partner_838,10,13744.71
partner_838,11,11522.77
partner_838,12,11075.38
partner_838,13,11272.91
partner_838,14,14411.06
partner_838,15,14834.78
partner_838,16,15848.63
partner_838,17,12589.86
partner_838,18,14390.01
partner_838,19,18718.02
partner_838,20,14935.29
partner_838,21,14860.17
partner_838,22,16067.85
partner_838,23,17336.45
partner_838,24,17698.35
partner_838,25,16155.48
partner_838,26,16570.69
partner_839,0,6228.07
partner_839,1,8188.23
partner_839,2,6492.3
partner_839,3,6373.57
partner_839,4,6240.34
partner_839,5,6240.32
partner_839,6,6406.58
partner_839,7,5713.22
partner_839,8,6514.11
partner_839,9,6048.35
partner_839,10,5463.55
partner_839,11,5073.74
partner_839,12,5880.72
partner_839,13,5093.64
partner_839,14,4425.03
partner_839,15,5434.98
partner_839,16,4463.25
partner_839,17,5104.99
partner_839,18,3431.51
partner_839,19,4308.87
partner_839,20,4872.65
partner_839,21,4263.35
partner_839,22,4407.41
partner_839,23,3692.57
partner_839,24,4098.73
partner_839,25,3867.17
partner_839,26,3864.54
partner_84,0,12028.28
partner_84,1,12923.09
partner_84,2,12995.47
partner_84,3,11627.3
partner_84,4,13508.05
partner_84,5,11253.98
partner_84,6,13125.68
partner_84,7,11703.09
partner_84,8,12603.99
partner_84,9,11615.66
partner_84,10,12239.15
partner_84,11,10869.5
partner_84,12,12479.77
partner_84,13,12232.1
partner_84,14,11520.48
partner_84,15,12111.28
partner_84,16,12341.49
partner_84,17,11427.67
partner_84,18,12021.49
partner_84,19,10953.7
partner_84,20,15034.99
partner_84,21,13468.12
partner_84,22,12510.87
partner_84,23,13605.73
partner_84,24,9767.9
partner_84,25,9063.47
partner_84,26,11692.02
partner_840,0,20445.79
partner_840,1,19518.7
partner_840,2,19541.53
partner_840,3,16441.95
partner_840,4,17234.0
partner_840,5,15314.41
partner_840,6,15790.07
partner_840,7,16482.87
partner_840,8,18033.6
partner_840,9,15870.69
partner_840,10,18015.43
partner_840,11,17807.7
partner_840,12,16034.88
partner_840,13,20845.5
partner_840,14,15690.7
partner_840,15,20107.1
partner_840,16,14009.13
partner_840,17,17829.03
partner_840,18,15920.22
partner_840,19,16902.61
partner_840,20,21360.17
partner_840,21,17458.74
partner_840,22,16088.56
partner_840,23,18968.23
partner_840,24,17442.86
partner_840,25,18358.86
partner_840,26,16432.37
partner_841,0,19098.41
partner_841,1,18060.03
partner_841,2,17283.71
partner_841,3,20499.69
partner_841,4,21245.18
partner_841,5,23285.84
partner_841,6,21901.31
partner_841,7,23855.02
partner_841,8,26178.57
partner_841,9,23596.39
partner_841,10,29852.34
partner_841,11,28698.63
partner_841,12,26640.03
partner_841,13,27811.18
partner_841,14,32355.53
partner_841,15,32266.72
partner_841,16,38368.46
partner_841,17,36206.86
partner_841,18,40127.16
partner_841,19,37239.67
partner_841,20,42419.53
partner_841,21,50267.5
partner_841,22,45727.49
partner_841,23,45814.26
partner_841,24,46293.17
partner_841,25,52842.34
partner_841,26,63110.85
partner_842,0,3842.03
partner_842,1,4610.87
partner_842,2,5117.08
partner_842,3,4353.36
partner_842,4,5123.24
partner_842,5,5721.59
partner_842,6,5841.33
partner_842,7,6181.65
partner_842,8,5595.88
partner_842,9,6616.0
partner_842,10,6267.26
partner_842,11,7407.59
partner_842,12,5512.99
partner_842,13,7219.53
partner_842,14,7786.09
partner_842,15,9073.91
partner_842,16,8362.72
partner_842,17,8759.3
partner_842,18,9250.2
partner_842,19,10403.71
partner_842,20,9221.04
partner_842,21,8546.85
partner_842,22,8665.62
partner_842,23,11400.94
partner_842,24,11333.75
partner_842,25,11201.67
partner_842,26,11222.89
partner_843,0,8780.47
partner_843,1,9012.77
partner_843,2,7646.64
partner_843,3,7082.79
partner_843,4,7814.46
partner_843,5,7438.12
partner_843,6,7393.58
partner_843,7,9950.1
partner_843,8,6650.46
partner_843,9,9004.06
partner_843,10,9380.13
partner_843,11,9449.34
partner_843,12,8838.53
partner_843,13,9735.24
partner_843,14,10133.85
partner_843,15,8340.18
partner_843,16,8984.94
partner_843,17,9697.3
partner_843,18,7858.81
partner_843,19,8389.48
partner_843,20,8061.89
partner_843,21,8996.55
partner_843,22,6967.72
partner_843,23,9835.62
partner_843,24,9059.18
partner_843,25,9107.46
partner_843,26,6567.63
partner_844,0,5183.53
partner_844,1,4465.03
partner_844,2,5638.13
partner_844,3,6022.26
partner_844,4,6071.84
partner_844,5,5805.73
partner_844,6,6710.55
partner_844,7,5728.53
partner_844,8,6639.05
partner_844,9,6526.71
partner_844,10,6496.19
partner_844,11,6475.98
partner_844,12,6645.21
partner_844,13,7058.29
partner_844,14,6982.42
partner_844,15,7892.97
partner_844,16,7115.41
partner_844,17,8892.04
partner_844,18,7402.19
partner_844,19,8773.51
partner_844,20,9005.2
partner_844,21,8537.04
partner_844,22,8651.51
partner_844,23,8137.8
partner_844,24,8509.99
partner_844,25,9376.4
partner_844,26,9337.65
partner_845,0,10704.21
partner_845,1,13742.93
partner_845,2,13774.33
partner_845,3,14875.26
partner_845,4,16650.94
partner_845,5,19471.11
partner_845,6,22622.9
partner_845,7,22266.58
partner_845,8,14357.25
partner_845,9,10933.0
partner_845,10,11984.34
partner_845,11,11820.28
partner_845,12,15321.0
partner_845,13,12598.15
partner_845,14,12956.19
partner_845,15,14354.5
partner_845,16,13988.5
partner_845,17,19831.39
partner_845,18,17400.02
partner_845,19,19599.67
partner_845,20,14400.08
partner_845,21,12425.05
partner_845,22,16105.7
partner_845,23,14388.04
partner_845,24,16019.68
partner_845,25,14986.8
partner_845,26,14608.65
partner_846,0,18171.21
partner_846,1,16244.29
partner_846,2,17547.42
partner_846,3,17928.11
partner_846,4,19461.36
partner_846,5,20483.48
partner_846,6,19667.49
partner_846,7,20723.17
partner_846,8,22055.42
partner_846,9,24182.98
partner_846,10,17109.74
partner_846,11,21090.6
partner_846,12,21288.88
partner_846,13,20418.71
partner_846,14,21091.97
partner_846,15,17604.14
partner_846,16,16290.3
partner_846,17,17918.94
partner_846,18,17536.23
partner_846,19,23085.98
partner_846,20,28308.28
partner_846,21,30558.61
partner_846,22,20299.18
partner_846,23,18797.21
partner_846,24,21510.49
partner_846,25,19141.33
partner_846,26,20704.15
partner_847,0,5690.44
partner_847,1,5142.45
partner_847,2,5480.12
partner_847,3,4507.64
partner_847,4,5221.27
partner_847,5,5425.47
partner_847,6,4082.9
partner_847,7,5731.2
partner_847,8,4490.59
partner_847,9,5239.99
partner_847,10,6049.17
partner_847,11,5621.79
partner_847,12,4367.16
partner_847,13,5040.4
partner_847,14,5764.73
partner_847,15,4712.61
partner_847,16,4947.08
partner_847,17,4932.71
partner_847,18,5424.29
partner_847,19,4343.01
partner_847,20,5453.06
partner_847,21,4812.15
partner_847,22,5125.94
partner_847,23,5016.36
partner_847,24,5439.55
partner_847,25,5120.96
partner_847,26,5870.96
partner_848,0,19173.47
partner_848,1,19031.45
partner_848,2,13078.25
partner_848,3,10878.12
partner_848,4,10542.58
partner_848,5,12348.22
partner_848,6,11654.4
partner_848,7,15097.11
partner_848,8,11699.96
partner_848,9,13224.63
partner_848,10,14943.97
partner_848,11,19658.43
partner_848,12,18233.54
partner_848,13,17105.32
partner_848,14,14969.4
partner_848,15,13338.43
partner_848,16,14406.12
partner_848,17,14572.71
partner_848,18,14912.46
partner_848,19,13111.26
partner_848,20,12909.13
partner_848,21,11488.21
partner_848,22,14388.55
partner_848,23,19192.47
partner_848,24,20516.54
partner_848,25,19687.29
partner_848,26,14388.52
partner_849,0,37933.11
partner_849,1,46586.17
partner_849,2,36834.45
partner_849,3,44276.28
partner_849,4,36280.97
partner_849,5,36368.24
partner_849,6,40203.56
partner_849,7,29054.99
partner_849,8,29047.21
partner_849,9,30330.16
partner_849,10,29866.08
partner_849,11,36993.44
partner_849,12,25758.7
partner_849,13,23748.0
partner_849,14,23914.12
partner_849,15,26079.51
partner_849,16,25834.48
partner_849,17,22105.41
partner_849,18,23028.52
partner_849,19,26518.78
partner_849,20,21522.44
partner_849,21,21384.29
partner_849,22,23797.16
partner_849,23,17987.13
partner_849,24,17254.61
partner_849,25,17199.17
partner_849,26,16514.02
partner_85,0,12763.73
partner_85,1,15006.05
partner_85,2,14477.25
partner_85,3,14998.04
partner_85,4,13863.63
partner_85,5,17324.61
partner_85,6,16986.72
partner_85,7,24645.26
partner_85,8,22587.93
partner_85,9,26396.24
partner_85,10,14579.53
partner_85,11,14212.12
partner_85,12,15651.18
partner_85,13,14305.98
partner_85,14,10841.81
partner_85,15,10276.35
partner_85,16,16847.51
partner_85,17,17468.34
partner_85,18,20853.24
partner_85,19,21355.08
partner_85,20,21826.41
partner_85,21,24058.49
partner_85,22,15007.17
partner_85,23,13504.98
partner_85,24,17524.78
partner_85,25,18447.31
partner_85,26,15822.4
partner_850,0,3914.71
partner_850,1,3945.2
partner_850,2,3789.66
partner_850,3,3956.98
partner_850,4,3961.09
partner_850,5,3353.2
partner_850,6,3972.88
partner_850,7,4077.09
partner_850,8,3244.72
partner_850,9,4426.4
partner_850,10,3384.23
partner_850,11,3421.9
partner_850,12,3939.41
partner_850,13,4067.89
partner_850,14,4161.72
partner_850,15,4078.05
partner_850,16,3660.75
partner_850,17,3903.35
partner_850,18,3739.15
partner_850,19,3928.71
partner_850,20,3887.86
partner_850,21,3666.46
partner_850,22,3727.35
partner_850,23,3146.21
partner_850,24,4181.97
partner_850,25,3976.32
partner_850,26,2970.72
partner_851,0,9957.64
partner_851,1,10184.08
partner_851,2,10913.71
partner_851,3,10977.57
partner_851,4,11506.0
partner_851,5,15109.32
partner_851,6,13832.27
partner_851,7,16579.91
partner_851,8,14548.76
partner_851,9,15546.01
partner_851,10,13840.65
partner_851,11,15412.31
partner_851,12,16058.21
partner_851,13,17759.03
partner_851,14,17185.75
partner_851,15,18465.07
partner_851,16,19005.45
partner_851,17,18452.81
partner_851,18,18856.64
partner_851,19,18941.36
partner_851,20,23235.1
partner_851,21,20999.51
partner_851,22,23101.08
partner_851,23,22738.27
partner_851,24,26393.69
partner_851,25,19742.87
partner_851,26,26222.16
partner_852,0,4771.76
partner_852,1,4282.64
partner_852,2,5391.5
partner_852,3,5533.7
partner_852,4,5486.9
partner_852,5,5767.94
partner_852,6,6146.72
partner_852,7,7017.09
partner_852,8,6309.77
partner_852,9,7445.43
partner_852,10,6989.6
partner_852,11,8224.24
partner_852,12,7378.13
partner_852,13,7318.67
partner_852,14,7244.06
partner_852,15,8416.02
partner_852,16,8068.4
partner_852,17,10371.75
partner_852,18,8615.66
partner_852,19,9118.5
partner_852,20,10754.85
partner_852,21,11798.86
partner_852,22,11746.66
partner_852,23,12562.47
partner_852,24,11694.27
partner_852,25,12153.15
partner_852,26,15250.21
partner_853,0,52665.91
partner_853,1,54594.78
partner_853,2,53375.37
partner_853,3,43227.24
partner_853,4,48960.32
partner_853,5,56512.66
partner_853,6,52696.08
partner_853,7,48842.66
partner_853,8,56571.57
partner_853,9,50970.55
partner_853,10,52869.3
partner_853,11,50996.25
partner_853,12,51815.33
partner_853,13,52166.82
partner_853,14,55543.81
partner_853,15,56184.22
partner_853,16,46937.88
partner_853,17,50902.76
partner_853,18,55402.91
partner_853,19,48508.55
partner_853,20,42721.32
partner_853,21,44688.75
partner_853,22,45028.26
partner_853,23,46903.04
partner_853,24,45487.13
partner_853,25,54213.83
partner_853,26,47794.5
partner_854,0,12780.37
partner_854,1,13698.83
partner_854,2,14998.34
partner_854,3,15820.86
partner_854,4,13746.26
partner_854,5,16344.12
partner_854,6,12655.11
partner_854,7,16925.31
partner_854,8,13795.29
partner_854,9,17031.61
partner_854,10,18567.57
partner_854,11,18587.52
partner_854,12,14607.16
partner_854,13,17078.85
partner_854,14,19607.06
partner_854,15,20010.73
partner_854,16,19687.39
partner_854,17,15289.2
partner_854,18,22466.45
partner_854,19,23356.31
partner_854,20,21353.59
partner_854,21,21991.01
partner_854,22,23107.79
partner_854,23,25802.18
partner_854,24,23616.47
partner_854,25,23125.82
partner_854,26,25046.89
partner_855,0,36574.98
partner_855,1,41215.09
partner_855,2,41248.99
partner_855,3,25293.07
partner_855,4,25983.06
partner_855,5,28866.47
partner_855,6,28231.48
partner_855,7,30054.53
partner_855,8,24594.36
partner_855,9,24881.4
partner_855,10,26724.9
partner_855,11,27545.05
partner_855,12,30954.17
partner_855,13,42652.85
partner_855,14,42678.98
partner_855,15,28383.85
partner_855,16,28887.15
partner_855,17,23987.01
partner_855,18,26942.77
partner_855,19,27668.76
partner_855,20,28865.55
partner_855,21,24835.79
partner_855,22,27322.22
partner_855,23,31686.67
partner_855,24,42969.27
partner_855,25,45549.36
partner_855,26,49271.86
partner_856,0,66661.11
partner_856,1,69981.08
partner_856,2,65473.32
partner_856,3,62490.44
partner_856,4,56724.42
partner_856,5,62669.13
partner_856,6,72228.08
partner_856,7,75057.48
partner_856,8,61501.08
partner_856,9,55098.37
partner_856,10,72830.79
partner_856,11,67116.42
partner_856,12,57675.84
partner_856,13,45919.7
partner_856,14,60232.95
partner_856,15,63568.77
partner_856,16,58978.24
partner_856,17,71266.38
partner_856,18,61238.38
partner_856,19,66737.18
partner_856,20,82474.89
partner_856,21,67437.45
partner_856,22,65884.53
partner_856,23,66035.11
partner_856,24,71113.8
partner_856,25,70287.75
partner_856,26,59965.37
partner_857,0,25265.21
partner_857,1,23550.1
partner_857,2,24605.2
partner_857,3,33585.61
partner_857,4,35365.83
partner_857,5,29103.41
partner_857,6,25137.98
partner_857,7,21271.57
partner_857,8,16779.19
partner_857,9,18250.22
partner_857,10,24241.45
partner_857,11,18397.98
partner_857,12,25036.06
partner_857,13,23089.57
partner_857,14,27440.34
partner_857,15,30050.42
partner_857,16,37719.59
partner_857,17,37077.37
partner_857,18,22168.94
partner_857,19,19936.84
partner_857,20,23176.22
partner_857,21,18357.7
partner_857,22,24590.7
partner_857,23,23016.71
partner_857,24,23836.53
partner_857,25,17461.67
partner_857,26,23469.95
partner_858,0,5918.65
partner_858,1,8029.16
partner_858,2,6100.6
partner_858,3,5511.85
partner_858,4,5895.25
partner_858,5,5323.07
partner_858,6,5077.85
partner_858,7,6210.37
partner_858,8,5806.23
partner_858,9,5686.96
partner_858,10,5971.36
partner_858,11,5437.42
partner_858,12,4535.23
partner_858,13,5323.8
partner_858,14,4319.59
partner_858,15,4538.85
partner_858,16,4646.17
partner_858,17,4503.1
partner_858,18,3673.65
partner_858,19,3958.1
partner_858,20,4281.25
partner_858,21,3945.02
partner_858,22,4577.52
partner_858,23,4551.24
partner_858,24,3502.74
partner_858,25,3885.68
partner_858,26,4380.83
partner_859,0,22728.95
partner_859,1,25731.35
partner_859,2,23043.54
partner_859,3,26704.31
partner_859,4,22284.07
partner_859,5,22568.76
partner_859,6,25565.35
partner_859,7,23931.43
partner_859,8,23950.06
partner_859,9,19169.39
partner_859,10,22855.86
partner_859,11,25740.4
partner_859,12,21836.35
partner_859,13,25353.32
partner_859,14,24328.17
partner_859,15,23220.02
partner_859,16,26910.17
partner_859,17,22888.01
partner_859,18,23053.15
partner_859,19,23192.96
partner_859,20,23884.0
partner_859,21,25510.38
partner_859,22,20204.26
partner_859,23,25749.89
partner_859,24,23854.56
partner_859,25,25005.9
partner_859,26,29360.28
partner_86,0,6933.83
partner_86,1,9197.09
partner_86,2,8026.09
partner_86,3,7734.98
partner_86,4,8348.58
partner_86,5,7498.77
partner_86,6,8082.3
partner_86,7,6816.34
partner_86,8,8831.21
partner_86,9,7882.14
partner_86,10,8888.33
partner_86,11,7805.1
partner_86,12,7856.82
partner_86,13,6999.66
partner_86,14,8570.48
partner_86,15,7267.68
partner_86,16,7577.86
partner_86,17,7966.15
partner_86,18,8061.87
partner_86,19,6606.35
partner_86,20,7781.47
partner_86,21,8598.74
partner_86,22,7663.95
partner_86,23,7786.31
partner_86,24,8094.67
partner_86,25,7864.98
